"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2026-05-08","100.8","-1.9","5.27","Misiorowski, Jacob",676609,694819,,"swinging_strike",,,,,2,,"R","R","R","MIL","NYY","S",,,2,1,2026,"-0.89","1.38",0.16048812568138116,2.675073338856791,,,,0,3,"Top",,,,,,,7.968947280748775,-146.54180185147743,-5.15772112069844,-14.610725492860958,33.61097980198729,-11.26045211956824,3.083095472,1.555954724,,,,"103.3",2739,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.9",,,,,,,,19,4,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",216,"0.006","-0.078","71.9","6.9","1.37514156",,"0.078",,4,-4,0.855,0.14500000000000002,24,29,24,30,1,0,7,1,5,1,"0.86","0.89","0.89","30.0",12.721103669161451,0.06712710388454397,30.10429446022016,34.11383456107498,28.831127014310958
"FC","2026-05-08","97.7","-2.04","5.01","Misiorowski, Jacob",676609,694819,,"ball",,,,,14,,"R","R","R","MIL","NYY","B",,,1,1,2026,"0.03","0.73",1.5184635769907362,1.1190804251298716,,,,0,3,"Top",,,,,,,9.601915174134371,-141.94844560302028,-6.6318608117917455,-1.5866385522795416,29.359222849936625,-20.94080478741734,3.083095472,1.555954724,,,,"100.3",2779,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.94",,,,,,,,19,3,"Cutter",4,0,0,4,0,4,0,4,"Standard","Standard",190,"-0.004","0.064",,,,,"-0.064",,4,-4,0.859,0.14100000000000001,24,29,24,30,1,0,7,1,5,1,"1.64","-0.03","-0.03","24.2",,,,,
"FC","2026-05-08","97.6","-2.03","5.15","Misiorowski, Jacob",676609,694819,,"ball",,,,,14,,"R","R","R","MIL","NYY","B",,,0,1,2026,"0.11","0.76",1.921783785383977,1.4056220444647454,,,,0,3,"Top",,,,,,,10.47529955302708,-141.79351791591083,-6.297236997788795,-0.7485679916419364,30.47802143122887,-20.624038673134546,3.083095472,1.555954724,,,,"100.2",2732,"7.7",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.83",,,,,,,,19,2,"Cutter",4,0,0,4,0,4,0,4,"Standard","Standard",205,"-0.002","0.03",,,,,"-0.03",,4,-4,0.861,0.139,24,29,24,30,1,0,7,1,5,1,"1.63","-0.11","-0.11","28.6",,,,,
"FF","2026-05-08","100.8","-1.89","5.32","Misiorowski, Jacob",676609,694819,,"called_strike",,,,,7,,"R","R","R","MIL","NYY","S",,,0,0,2026,"-0.9","1.41",-0.4702679770445509,1.8129936177789414,,,,0,3,"Top",,,,,,,6.206019593114785,-146.48252552157984,-7.759691544440945,-14.42805952374078,34.04513957024215,-10.165205152137776,3.083095472,1.555954724,,,,"103.1",2675,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.96",,,,,,,,19,1,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",220,"0.003","-0.043",,,,,"0.043",,4,-4,0.858,0.14200000000000002,24,29,24,30,1,0,7,1,5,1,"0.83","0.9","0.9","27.9",,,,,
"CU","2026-05-08","89","-1.7","5.45","Misiorowski, Jacob",682987,694819,"strikeout","foul_tip",,,,,8,"Spencer Jones strikes out on a foul tip.","R","L","R","MIL","NYY","S",2,,0,2,2026,"0.52","-0.56",-0.23824633608370516,2.0936241314030304,,,,2,2,"Top",,,,,,,2.4894393884069848,-129.69005601671222,-0.834376893264079,5.380861235530275,25.531994710958685,-38.537845679819505,3.499967192,1.766338583,,,,"91",1862,"7.3",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.21",,0,"0",1,0,0,,9,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",35,"0.007","-0.153","80.1","7.7",,,"0.153",,0,0,0.544,0.45599999999999996,24,25,24,25,1,0,7,,5,1,"3.41","-0.52","0.52","38.3",3.036569404769102,7.712558242171399,40.041169028268634,39.01884899699,11.237711393299588
"FF","2026-05-08","103.6","-1.81","5.28","Misiorowski, Jacob",682987,694819,,"foul",,,,,5,,"R","L","R","MIL","NYY","S",,,0,2,2026,"-1.05","1.21",0.13434981871997875,2.8467593381881944,,,,2,2,"Top",,,,,,,8.246121200933743,-150.64650114217338,-4.654688619580109,-17.949263993619567,36.6762738305517,-12.83582016662499,3.499967192,1.766338583,244,"80.9",42,"105.7",2740,"7.4",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.05",,,,,,,,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","0","73.1","6.8",,,"0","88.0",0,0,0.544,0.45599999999999996,24,25,24,25,1,0,7,,5,1,"0.92","1.05","-1.05","29.7",-5.689577380723917,8.480653849775704,45.33274491318413,34.55165684172559,10.856730949414418
"FF","2026-05-08","102.3","-1.97","5.22","Misiorowski, Jacob",682987,694819,,"swinging_strike",,,,,2,,"R","L","R","MIL","NYY","S",,,0,1,2026,"-1.09","1.14",0.06281277050503786,3.301486467670761,,,,2,2,"Top",,,,,,,8.516461471982762,-148.7596104758211,-2.8416384797793652,-18.26069198577078,36.191824710301006,-14.707205455627204,3.499967192,1.766338583,,,,"104.4",2705,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.01",,,,,,,,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",224,"0.002","-0.061","78.9","6.8","2.305852284",,"0.061",,0,0,0.542,0.45799999999999996,24,25,24,25,1,0,7,,5,1,"1.04","1.09","-1.09","29.5",-4.883376962776367,17.01751168785483,41.84182909783587,35.77606709348116,10.384760551535386
"FF","2026-05-08","103.6","-1.83","5.21","Misiorowski, Jacob",682987,694819,,"called_strike",,,,,6,,"R","L","R","MIL","NYY","S",,,0,0,2026,"-0.98","1.14",0.6521220827502163,2.8413942662752287,,,,2,2,"Top",,,,,,,9.66493314180512,-150.49721828841027,-4.301737422809583,-17.262439923239103,36.79391616469682,-14.00084382658775,3.499967192,1.766338583,,,,"105.8",2663,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.93",,,,,,,,9,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",224,"0.002","-0.046",,,,,"0.046",,0,0,0.54,0.45999999999999996,24,25,24,25,1,0,7,,5,1,"0.99","0.98","-0.98","29.8",,,,,
"CU","2026-05-08","87","-1.72","5.41","Misiorowski, Jacob",665862,694819,"field_out","hit_into_play",,,,,5,"Jazz Chisholm Jr. grounds out, pitcher Jacob Misiorowski to first baseman Andrew Vaughn.","R","L","R","MIL","NYY","X",1,"ground_ball",1,2,2026,"0.76","-1.03",0.03004631300561167,2.4684919972146613,,,,1,2,"Top",135.64,187.78,,,,,2.570967809184374,-126.6383406264202,1.529490642059483,7.6541047123208505,26.983928429335506,-43.7277048665546,3.15593832,1.592716535,1,"63.3",-67,"88.2",2369,"7.1",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.41",0.264,0.238,"0",1,0,0,2,8,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",32,"0.012","-0.181","61.5","6.7",,0.267,"0.181","88.0",0,0,0.528,0.472,24,28,24,28,1,0,7,1,5,1,"4.05","-0.76","0.76","36.3",0.6467603636871002,24.186683942549685,28.210997803949525,34.139555876355686,13.72507869930021
"CH","2026-05-08","92.6","-1.87","5.47","Misiorowski, Jacob",665862,694819,,"ball",,,,,11,,"R","L","R","MIL","NYY","B",,,0,2,2026,"-1.33","0.19",-2.3890175891374454,3.6491413706753795,,,,1,2,"Top",,,,,,,1.6966019003628532,-134.80825864228015,0.917771124878311,-16.617279983702154,29.54925503050092,-30.239236086952797,3.15593832,1.592716535,,,,"94.1",1868,"7.1",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.36",,,,,,,,8,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",256,"-0.002","0.016",,,,,"-0.016",,0,0,0.53,0.47,24,28,24,28,1,0,7,1,5,1,"2.46","1.33","-1.33","35.4",,,,,
"FF","2026-05-08","101.3","-1.98","5.13","Misiorowski, Jacob",665862,694819,,"foul",,,,,1,,"R","L","R","MIL","NYY","S",,,0,1,2026,"-1.01","1.34",-0.5712677744543831,3.1550294217056876,,,,1,2,"Top",,,,,,,6.479551675265617,-147.27068468485743,-3.315445253271971,-16.21347304132943,38.1991119484457,-12.229407548778884,3.15593832,1.592716535,252,"77.6",52,"103.1",2678,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.97",,,,,,,,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0.004","-0.055","77.4","7.9",,,"0.055","88.0",0,0,0.526,0.474,24,28,24,28,1,0,7,1,5,1,"0.91","1.01","-1.01","28.9",24.963931710687284,-3.5500776956093913,19.16778866333344,40.66130105912093,24.494850811089727
"FF","2026-05-08","101.6","-1.96","5.29","Misiorowski, Jacob",665862,694819,,"called_strike",,,,,2,,"R","L","R","MIL","NYY","S",,,0,0,2026,"-0.98","1.41",-0.06619844648210294,3.131658263021746,,,,1,2,"Top",,,,,,,7.797259806929053,-147.64102377575446,-4.064435166459496,-16.248530056114976,37.62375069301688,-10.782018616647731,3.15593832,1.592716535,,,,"103.5",2715,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.98",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0.003","-0.043",,,,,"0.043",,0,0,0.523,0.477,24,28,24,28,1,0,7,1,5,1,"0.81","0.98","-0.98","30.6",,,,,
"FF","2026-05-08","100.6","-1.91","5.25","Misiorowski, Jacob",641355,694819,"field_out","hit_into_play",,,,,4,"Cody Bellinger flies out to left fielder Brandon Lockridge.","R","L","R","MIL","NYY","X",7,"fly_ball",3,1,2026,"-1","1.34",-0.6437537385843269,2.4700751139670065,,,,0,2,"Top",57.37,87.05,,,,,6.056870456099435,-146.2736326343201,-5.508264761784168,-15.834623655616964,36.686627644675646,-11.783241400470747,3.344627625,1.687942913,325,"94.8",25,"102.9",2659,"7.7",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.8",0.203,0.274,"0",1,0,0,5,7,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"0.038","-0.464","68.6","7.6",,0.463,"0.464","94.8",0,0,0.485,0.515,24,30,24,31,1,0,7,1,5,1,"0.92","1","-1","28.6",5.861905533675237,18.714721295682825,32.877223048954185,37.923302710230686,18.83722972118951
"FF","2026-05-08","100.1","-1.88","5.22","Misiorowski, Jacob",641355,694819,,"ball",,,,,14,,"R","L","R","MIL","NYY","B",,,2,1,2026,"-1.04","1.36",0.9725263351408793,2.3132856216580597,,,,0,2,"Top",,,,,,,10.511346977099272,-145.26974129764142,-5.78705167922547,-17.213575633166517,35.74421215634867,-11.724613098120786,3.344627625,1.687942913,,,,"102.2",2705,"7.7",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.84",,,,,,,,7,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"-0.011","0.148",,,,,"-0.148",,0,0,0.496,0.504,24,30,24,31,1,0,7,1,5,1,"0.94","1.04","-1.04","28.9",,,,,
"FF","2026-05-08","100.6","-1.94","5.14","Misiorowski, Jacob",641355,694819,,"called_strike",,,,,3,,"R","L","R","MIL","NYY","S",,,2,0,2026,"-0.91","1.31",0.5338659895348812,3.102868988603542,,,,0,2,"Top",,,,,,,9.183930728748315,-146.15922449098014,-3.3450413921551183,-15.263120652316491,35.899031529154165,-12.777234768220065,3.344627625,1.687942913,,,,"102.8",2687,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.85",,,,,,,,7,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0.007","-0.08",,,,,"0.08",,0,0,0.489,0.511,24,30,24,31,1,0,7,1,5,1,"0.95","0.91","-0.91","25.0",,,,,
"FC","2026-05-08","95.9","-1.97","5.18","Misiorowski, Jacob",641355,694819,,"ball",,,,,12,,"R","L","R","MIL","NYY","B",,,1,0,2026,"0.13","0.62",1.118547063697387,3.010592850729238,,,,0,2,"Top",,,,,,,7.9257441948045715,-139.48983758620676,-1.4199338538523452,0.04056042479226684,30.357053814116,-23.98966643050355,3.344627625,1.687942913,,,,"98.1",2701,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.02",,,,,,,,7,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",197,"-0.007","0.085",,,,,"-0.085",,0,0,0.496,0.504,24,30,24,31,1,0,7,1,5,1,"1.86","-0.13","0.13","26.6",,,,,
"FC","2026-05-08","97.2","-1.84","5.16","Misiorowski, Jacob",641355,694819,,"ball",,,,,14,,"R","L","R","MIL","NYY","B",,,0,0,2026,"0.06","0.73",1.4290562005862344,0.9310286394245146,,,,0,2,"Top",,,,,,,8.69260453348989,-141.1365423899834,-7.389226734656673,-1.1924426604196159,31.72997669492878,-20.919410070486585,3.344627625,1.687942913,,,,"99.4",2648,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.92",,,,,,,,7,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",204,"-0.004","0.046",,,,,"-0.046",,0,0,0.5,0.5,24,30,24,31,1,0,7,1,5,1,"1.69","-0.06","0.06","32.5",,,,,
"FF","2026-05-08","103.6","-1.87","5.22","Misiorowski, Jacob",592450,694819,"field_out","hit_into_play",,,,,7,"Aaron Judge lines out to right fielder Sal Frelick.","R","R","R","MIL","NYY","X",9,"line_drive",1,2,2026,"-1.07","1.34",-0.35794275582673185,2.093973646259121,,,,2,1,"Top",190.76,92.4,,,,,7.081248329045606,-150.51839143428106,-6.9581461892281204,-18.028714980736694,38.00076338532435,-10.3300729567074,3.522785433,1.777854331,309,"99.2",20,"105.4",2703,"7.4",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.1",0.331,0.401,"0",1,0,0,5,3,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",226,"0.007","-0.177","78.3","8.1",,0.619,"0.177","99.2",0,0,0.541,0.45899999999999996,24,34,24,34,1,0,7,1,5,1,"0.8","1.07","1.07","29.6",6.738309081178443,9.090877541550086,42.80487398484622,38.063297441445506,18.893722343269467
"FF","2026-05-08","103.1","-1.71","5.3","Misiorowski, Jacob",592450,694819,,"ball",,,,,14,,"R","R","R","MIL","NYY","B",,,0,2,2026,"-0.88","1.45",0.7647939847092927,1.5864706073251795,,,,2,1,"Top",,,,,,,9.368408154382571,-149.6676116720992,-8.906019514500962,-15.562955465262641,37.30970043050375,-8.300109085920448,3.522785433,1.777854331,,,,"105.5",2754,"7.8",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.73",,,,,,,,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",221,"-0.001","0.024",,,,,"-0.024",,0,0,0.542,0.45799999999999996,24,34,24,34,1,0,7,1,5,1,"0.71","0.88","0.88","31.2",,,,,
"FF","2026-05-08","103.5","-1.82","5.23","Misiorowski, Jacob",592450,694819,,"foul",,,,,4,,"R","R","R","MIL","NYY","S",,,0,1,2026,"-1.05","1.23",-0.30442126217486654,2.6396527197019664,,,,2,1,"Top",,,,,,,7.032099067618999,-150.57958157679818,-5.194126331486662,-17.58354784952921,34.479458142374774,-12.429709264120754,3.522785433,1.777854331,220,"74.3",43,"106.3",2640,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.89",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",227,"0.002","-0.061","77.6","7.7",,,"0.061","88.0",0,0,0.54,0.45999999999999996,24,34,24,34,1,0,7,1,5,1,"0.89","1.05","1.05","28.7",-3.4381451308468924,3.0509376834028017,41.52464880958764,39.103495208301695,15.371775875511752
"FF","2026-05-08","103.3","-1.89","5.26","Misiorowski, Jacob",592450,694819,,"called_strike",,,,,7,,"R","R","R","MIL","NYY","S",,,0,0,2026,"-0.97","1.21",-0.655273179372026,2.1942968523895026,,,,2,1,"Top",,,,,,,6.0229645742739155,-150.31254511274372,-6.512468963148034,-16.117857971537187,34.095377744026564,-12.388674976008083,3.522785433,1.777854331,,,,"106",2667,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.93",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",227,"0.002","-0.046",,,,,"0.046",,0,0,0.538,0.46199999999999997,24,34,24,34,1,0,7,1,5,1,"0.91","0.97","0.97","29.5",,,,,
"FF","2026-05-08","103.3","-1.93","5.24","Misiorowski, Jacob",700250,694819,"strikeout","foul_tip",,,,,1,"Ben Rice strikes out on a foul tip.","R","L","R","MIL","NYY","S",2,,0,2,2026,"-1.04","1.2",-0.7824119576471674,3.2673624617567985,,,,1,1,"Top",,,,,,,5.947423603970699,-150.38781331093327,-3.3203879873990587,-17.174491581577914,34.484182327135166,-13.264917322660898,3.280561024,1.655610236,,,,"105.9",2655,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53",,0,"0",1,0,0,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0.01","-0.166","73.7","6.9",,,"0.166",,0,0,0.528,0.472,24,27,24,27,1,0,7,5,5,1,"0.92","1.04","-1.04","28.5",7.026559352968016,13.844940780871191,26.645264331358455,44.00443006170438,15.1305568393391
"FF","2026-05-08","103.2","-1.77","5.28","Misiorowski, Jacob",700250,694819,,"foul",,,,,4,,"R","L","R","MIL","NYY","S",,,0,1,2026,"-1.09","1.32",-0.6724107001023614,2.423398429028116,,,,1,1,"Top",,,,,,,5.921839116210564,-150.09568636181126,-6.083743991771116,-17.94756219903156,37.69756228665812,-10.970324925663885,3.280561024,1.655610236,226,"82.2",22,"105.1",2739,"7.4",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.1",,,,,,,,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.004","-0.055","73.6","6.9",,,"0.055","88.0",0,0,0.524,0.476,24,27,24,27,1,0,7,5,5,1,"0.83","1.09","-1.09","27.0",-6.382094869112457,17.133004249171027,35.84092877020441,44.88393327539433,13.014931825994934
"FF","2026-05-08","102.7","-1.71","5.16","Misiorowski, Jacob",700250,694819,,"called_strike",,,,,9,,"R","L","R","MIL","NYY","S",,,0,0,2026,"-1.14","1.36",0.6579916183905818,1.8842523265667257,,,,1,1,"Top",,,,,,,9.630284297357806,-149.16521538863677,-7.34771450541948,-19.270484087783203,35.76182809945491,-10.181161678559079,3.280561024,1.655610236,,,,"105",2746,"7.6",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.93",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.002","-0.043",,,,,"0.043",,0,0,0.522,0.478,24,27,24,27,1,0,7,5,5,1,"0.81","1.14","-1.14","29.3",,,,,
"FF","2026-05-08","102.8","-1.71","5.32","Misiorowski, Jacob",663757,694819,"strikeout","swinging_strike",,,,,3,"Trent Grisham strikes out swinging.","R","L","R","MIL","NYY","S",2,,0,2,2026,"-0.98","1.43",0.3765985258142396,2.6933518766727746,,,,0,1,"Top",,,,,,,8.467999314794834,-149.40147649767803,-5.641466361524596,-16.793152968880108,37.086366990246844,-9.624882799643746,3.138385827,1.583858268,,,,"104.9",2675,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.95",,0,"0",1,0,0,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",222,"0.013","-0.167","63.1","5.2","0.21779586",,"0.167",,0,0,0.509,0.491,24,29,24,30,1,0,7,1,5,1,"0.74","0.98","-0.98","30.9",-9.519796227004825,37.730977534907545,35.20202479553644,33.39950579980153,6.768003842483761
"FF","2026-05-08","103","-1.84","5.29","Misiorowski, Jacob",663757,694819,,"called_strike",,,,,5,,"R","L","R","MIL","NYY","S",,,0,1,2026,"-0.95","1.35",-0.20549379912084131,2.104304589138988,,,,0,1,"Top",,,,,,,7.065732760021572,-149.74240279260493,-7.087367864377339,-15.997952131341496,36.81970978595131,-10.366536938309338,3.138385827,1.583858268,,,,"105.1",2738,"7.5",823794,661388,683734,668930,650859,687401,663604,694192,686217,"53.04",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0.006","-0.055",,,,,"0.055",,0,0,0.503,0.497,24,29,24,30,1,0,7,1,5,1,"0.81","0.95","-0.95","31.1",,,,,
"FF","2026-05-08","102.4","-1.82","5.33","Misiorowski, Jacob",663757,694819,,"called_strike",,,,,9,,"R","L","R","MIL","NYY","S",,,0,0,2026,"-0.98","1.42",0.4597958698154243,1.9592430938553198,,,,0,1,"Top",,,,,,,8.969754347763086,-148.6409935354549,-7.697352270911304,-16.694414811846045,36.59522524300196,-9.34578034768791,3.138385827,1.583858268,,,,"104.7",2749,"7.7",823794,661388,683734,668930,650859,687401,663604,694192,686217,"52.82",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0.003","-0.043",,,,,"0.043",,0,0,0.5,0.5,24,29,24,30,1,0,7,1,5,1,"0.76","0.98","-0.98","29.8",,,,,
"FF","2026-05-01","98.9","-1.8","5.33","Misiorowski, Jacob",695578,694819,,"swinging_strike",,,,,5,,"R","L","R","WSH","MIL","S",,,0,0,2026,"-0.86","1.27",0.08704162804603288,2.5241290218912305,,,,1,6,"Bot",,,,,,,7.3214804956056145,-143.86567500861983,-5.164876036451829,-13.696293829710298,33.61346687691072,-13.484793284735892,3.488558071,1.760580709,,,,"101.5",2608,"7.7",822744,661388,641343,668930,650859,666152,663368,669003,686217,"52.75",,,,,,,,47,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Strategic","Standard",223,"-0.002","-0.043","80.6","7.6","1.856365332",,"0.043",,-4,-4,0.078,0.078,24,23,24,24,1,2,6,1,7,1,"1.06","0.86","-0.86","29.7",9.449220628994487,3.7631089544925933,43.281744275387766,35.95087660101807,30.776748577812583
"FF","2026-05-01","100.1","-1.86","5.23","Misiorowski, Jacob",696285,694819,"strikeout","called_strike",,,,,8,"Jacob Young called out on strikes.","R","R","R","WSH","MIL","S",2,,1,2,2026,"-0.89","1.3",0.24958282246183627,1.911977846168034,,,,0,6,"Bot",,,,,,,8.118698714709653,-145.5227932726945,-6.884327027397036,-14.551601847036892,34.22474150850538,-12.233024266827552,3.187532808,1.608661417,,,,"102.8",2689,"7.8",822744,661388,641343,668930,650859,666152,663368,669003,686217,"52.7",,0,"0",1,0,0,,46,4,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Strategic","Standard",225,"-0.014","-0.19",,,,,"0.19",,-4,-4,0.092,0.092,24,26,24,27,2,1,6,1,7,1,"0.98","0.89","0.89","23.2",,,,,
"FF","2026-05-01","100.1","-1.86","5.27","Misiorowski, Jacob",696285,694819,,"called_strike",,,,,6,,"R","R","R","WSH","MIL","S",,,1,1,2026,"-1","1.16",0.4948055878960331,2.4330069631566613,,,,0,6,"Bot",,,,,,,9.07756037165396,-145.4056222969373,-5.181560404506188,-16.279925813252746,33.92704669768702,-14.638898029955564,3.187532808,1.608661417,,,,"102.9",2652,"7.9",822744,661388,641343,668930,650859,666152,663368,669003,686217,"52.61",,,,,,,,46,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",225,"-0.005","-0.063",,,,,"0.063",,-4,-4,0.097,0.097,24,26,24,27,2,1,6,1,7,1,"1.12","1","1","29.0",,,,,
"FF","2026-05-01","99.9","-1.83","5.16","Misiorowski, Jacob",696285,694819,,"ball",,,,,14,,"R","R","R","WSH","MIL","B",,,0,1,2026,"-0.97","1.33",0.9757319063312819,1.9627038410661828,,,,0,6,"Bot",,,,,,,10.19795328505137,-144.96164050215813,-6.516500836085652,-16.14331852074713,34.337110492551346,-11.981034438603062,3.187532808,1.608661417,,,,"102.1",2605,"7.7",822744,661388,641343,668930,650859,666152,663368,669003,686217,"52.85",,,,,,,,46,2,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",229,"0.002","0.03",,,,,"-0.03",,-4,-4,0.095,0.095,24,26,24,27,2,1,6,1,7,1,"0.97","0.97","0.97","30.1",,,,,
"FF","2026-05-01","99.8","-1.96","5.37","Misiorowski, Jacob",696285,694819,,"called_strike",,,,,5,,"R","R","R","WSH","MIL","S",,,0,0,2026,"-1.08","1.2",-0.13721898104821184,2.270137886143804,,,,0,6,"Bot",,,,,,,7.752854443873499,-145.12000780551188,-5.950271704979948,-17.03068762218302,34.64212333206958,-13.983323962181156,3.187532808,1.608661417,,,,"102.5",2634,"7.8",822744,661388,641343,668930,650859,666152,663368,669003,686217,"52.69",,,,,,,,46,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",225,"-0.003","-0.043",,,,,"0.043",,-4,-4,0.098,0.098,24,26,24,27,2,1,6,1,7,1,"1.09","1.08","1.08","32.0",,,,,
"FF","2026-05-01","100.6","-1.87","5.3","Misiorowski, Jacob",686452,694819,"strikeout","called_strike",,,,,3,"Drew Millas called out on strikes.","R","L","R","WSH","MIL","S",2,,0,2,2026,"-1.01","1.24",0.692290471756497,3.0806222002718204,,,,2,5,"Bot",,,,,,,9.646080709470588,-146.19487002984312,-3.7363245468218826,-16.744781007957243,32.003297393981114,-13.649960265228774,3.211228675,1.620620079,,,,"102.9",2643,"7.4",822744,661388,641343,668930,650859,666152,663368,669003,686217,"53.06",,0,"0",1,0,0,,42,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Strategic","Standard",228,"-0.004","-0.153",,,,,"0.153",,-4,-4,0.086,0.086,24,28,24,28,2,1,6,1,7,5,"1.01","1.01","-1.01","25.1",,,,,
